age,wrkclsgrp,edugrp,maritalgrp,occ,rel,racegrp,sex,capgain,caploss,hr,countrygrp,y
26.0,Private,3C,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,45.0,US,<=50K
28.0,Gov,2HS,NotMarried,Transport-moving,Own-child,Black,Female,0.0,0.0,40.0,US,<=50K
27.0,Private,3C,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
27.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,Other,Female,0.0,0.0,8.0,US,<=50K
26.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
53.0,Private,2HS,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
34.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,EU,>50K
50.0,Self-emp,5MA,NotMarried,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,50.0,Amer,<=50K
30.0,Private,2HS,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,62.0,US,<=50K
47.0,Private,2HS,Separated,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,US,<=50K
27.0,,2HS,NotMarried,,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
55.0,Gov,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,29.0,,<=50K
35.0,Private,3C,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
31.0,Self-emp,1M,Married,Sales,Wife,Other,Female,0.0,0.0,50.0,,<=50K
39.0,Self-emp,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
30.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,<=50K
39.0,Private,2HS,Married,Transport-moving,Husband,Black,Male,0.0,1887.0,40.0,US,>50K
19.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
25.0,,2HS,NotMarried,,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
57.0,Self-emp,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,60.0,US,<=50K
21.0,Private,3C,NotMarried,Prof-specialty,Other-relative,Other,Female,0.0,0.0,20.0,Asia,<=50K
30.0,,1M,Widowed,,Not-in-family,White,Female,0.0,0.0,44.0,US,<=50K
25.0,Self-emp,3C,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,22.0,US,<=50K
32.0,Private,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,45.0,US,>50K
26.0,Private,2HS,Separated,Craft-repair,Unmarried,Black,Female,0.0,1594.0,40.0,US,<=50K
42.0,Private,3C,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
39.0,Self-emp,3C,Divorced,Sales,Unmarried,White,Male,0.0,0.0,47.0,US,<=50K
48.0,Private,4BA,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,44.0,EU,<=50K
24.0,Private,3C,NotMarried,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,US,<=50K
46.0,Private,3C,Married,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,US,>50K
53.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,25.0,US,<=50K
36.0,Gov,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,70.0,US,<=50K
34.0,Private,2HS,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,45.0,US,<=50K
25.0,Private,2HS,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,70.0,US,<=50K
33.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,99999.0,0.0,30.0,US,>50K
45.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
31.0,Gov,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,2HS,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
33.0,Private,1M,Divorced,Craft-repair,Unmarried,White,Male,114.0,0.0,55.0,US,<=50K
44.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
34.0,Private,3C,Married,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,Amer,>50K
30.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,10.0,US,<=50K
32.0,Gov,3C,NotMarried,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
46.0,,2HS,Divorced,,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
20.0,Private,3C,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,20.0,US,<=50K
35.0,Gov,2HS,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Separated,Prof-specialty,Other-relative,Black,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,38.0,US,<=50K
21.0,Private,2HS,NotMarried,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,US,<=50K
43.0,Gov,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Asia,>50K
33.0,Private,2HS,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,US,<=50K
61.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
42.0,Private,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
33.0,Private,1M,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Gov,3C,NotMarried,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,US,<=50K
32.0,,2HS,Married,,Husband,White,Male,0.0,0.0,24.0,US,<=50K
22.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
61.0,Private,2HS,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
28.0,Private,3C,NotMarried,Other-service,Not-in-family,White,Female,2463.0,0.0,35.0,US,<=50K
24.0,Private,2HS,NotMarried,Other-service,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
58.0,Gov,5MA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,US,<=50K
42.0,Private,2HS,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,US,<=50K
56.0,Private,3C,Married,Sales,Husband,White,Male,0.0,0.0,45.0,US,>50K
26.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
25.0,Private,2HS,Separated,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
59.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,US,<=50K
65.0,Self-emp,4BA,Married,Sales,Husband,White,Male,3818.0,0.0,10.0,US,<=50K
36.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,US,>50K
42.0,Private,3C,Married,Sales,Husband,White,Male,0.0,1887.0,50.0,US,>50K
18.0,,1M,NotMarried,,Other-relative,Black,Male,0.0,0.0,20.0,US,<=50K
18.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
28.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
20.0,Private,2HS,Married,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,US,<=50K
19.0,Private,3C,NotMarried,Tech-support,Own-child,White,Male,0.0,0.0,30.0,US,<=50K
28.0,Private,4BA,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,UKCA,>50K
37.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,US,<=50K
23.0,Private,3C,NotMarried,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
60.0,Private,3C,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,47.0,US,<=50K
17.0,Gov,1M,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,12.0,US,<=50K
37.0,Gov,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,4865.0,0.0,45.0,US,<=50K
29.0,Gov,3C,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
34.0,Private,2HS,Separated,Transport-moving,Not-in-family,Black,Male,0.0,0.0,20.0,US,<=50K
36.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,,>50K
37.0,Self-emp,3C,Married,Exec-managerial,Wife,White,Female,0.0,0.0,15.0,US,<=50K
47.0,Gov,4BA,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
22.0,Private,2HS,NotMarried,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
61.0,Private,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,<=50K
57.0,Private,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,Amer,<=50K
33.0,Gov,6PHD,Married,Prof-specialty,Husband,White,Male,0.0,1848.0,40.0,US,>50K
54.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
40.0,Private,5MA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,1669.0,40.0,US,<=50K
40.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,>50K
40.0,Gov,2HS,NotMarried,Protective-serv,Not-in-family,White,Male,0.0,0.0,42.0,US,<=50K
35.0,Private,1M,Married,Craft-repair,Husband,White,Male,0.0,2057.0,40.0,US,<=50K
32.0,Private,1M,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
49.0,Self-emp,3C,Married,Sales,Husband,White,Male,0.0,0.0,50.0,US,<=50K
31.0,Private,2HS,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
58.0,Private,4BA,Married,Adm-clerical,Husband,Other,Male,0.0,0.0,40.0,Asia,<=50K
26.0,Self-emp,4BA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,US,<=50K
35.0,Self-emp,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,3C,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Asia,<=50K
43.0,Private,1M,Married,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,35.0,US,<=50K
45.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,US,>50K
48.0,Private,2HS,NotMarried,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,US,<=50K
31.0,Private,1M,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,40.0,Amer,<=50K
20.0,,3C,NotMarried,,Own-child,White,Female,0.0,0.0,25.0,US,<=50K
28.0,Private,2HS,NotMarried,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
50.0,Self-emp,4BA,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,US,<=50K
22.0,Private,2HS,NotMarried,Adm-clerical,Other-relative,Black,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,3C,NotMarried,Sales,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
38.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,63.0,US,>50K
23.0,Private,2HS,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
24.0,Self-emp,4BA,NotMarried,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
26.0,Private,3C,Married,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,US,<=50K
45.0,Gov,2HS,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
88.0,Private,3C,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
19.0,Private,1M,NotMarried,Adm-clerical,Own-child,Other,Female,0.0,0.0,15.0,Asia,<=50K
24.0,Private,2HS,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,US,<=50K
84.0,,1M,Married,,Husband,White,Male,0.0,0.0,20.0,US,<=50K
48.0,Private,1M,Married,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,US,<=50K
46.0,Private,3C,Married,Craft-repair,Husband,Other,Male,0.0,0.0,40.0,Asia,<=50K
31.0,Self-emp,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,<=50K
58.0,Private,2HS,Widowed,Adm-clerical,Unmarried,Other,Male,0.0,0.0,40.0,US,<=50K
35.0,Gov,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,2HS,NotMarried,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,US,>50K
47.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
57.0,Private,1M,Widowed,Other-service,Unmarried,Black,Male,0.0,0.0,52.0,,<=50K
30.0,Private,3C,NotMarried,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,US,<=50K
30.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,<=50K
19.0,,1M,Married,,Other-relative,White,Female,15024.0,0.0,40.0,US,>50K
30.0,Self-emp,4BA,NotMarried,Exec-managerial,Own-child,White,Male,0.0,0.0,43.0,US,<=50K
23.0,Gov,3C,NotMarried,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,US,>50K
41.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
52.0,Private,3C,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,US,<=50K
27.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
59.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,45.0,US,<=50K
21.0,Private,2HS,NotMarried,Sales,Own-child,White,Female,0.0,0.0,36.0,US,<=50K
60.0,Private,2HS,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
69.0,Gov,5MA,Married,Adm-clerical,Husband,White,Male,0.0,0.0,34.0,US,>50K
24.0,Private,2HS,NotMarried,Sales,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
19.0,Private,2HS,NotMarried,Sales,Own-child,Black,Male,0.0,0.0,25.0,US,<=50K
60.0,Gov,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,Amer,<=50K
64.0,Private,3C,Widowed,Tech-support,Not-in-family,White,Female,0.0,0.0,35.0,US,<=50K
39.0,Self-emp,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,US,>50K
51.0,Private,3C,Married,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,US,>50K
51.0,Private,1M,Divorced,Craft-repair,Not-in-family,Black,Female,0.0,0.0,35.0,US,<=50K
25.0,Private,3C,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
17.0,,1M,NotMarried,,Own-child,White,Female,0.0,0.0,4.0,US,<=50K
37.0,Private,3C,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
74.0,Self-emp,2HS,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,14.0,US,<=50K
26.0,Gov,4BA,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,US,>50K
23.0,Private,2HS,NotMarried,Other-service,Not-in-family,Black,Male,0.0,0.0,30.0,US,<=50K
57.0,Self-emp,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,36.0,US,>50K
20.0,Private,1M,NotMarried,Transport-moving,Own-child,White,Male,0.0,0.0,15.0,US,<=50K
37.0,Private,2HS,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,US,<=50K
46.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
39.0,Private,3C,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,US,>50K
40.0,Private,2HS,Widowed,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,US,<=50K
50.0,Gov,2HS,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,US,<=50K
25.0,Private,1M,NotMarried,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,Amer,<=50K
44.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,US,<=50K
41.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Self-emp,2HS,Married,Prof-specialty,Husband,White,Male,0.0,1977.0,15.0,US,>50K
38.0,Private,3C,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,US,<=50K
54.0,Private,1M,Married,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,US,<=50K
40.0,Gov,2HS,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,52.0,US,<=50K
37.0,Private,1M,Married,Handlers-cleaners,Husband,Black,Male,7688.0,0.0,40.0,US,>50K
46.0,Gov,4BA,Married,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,US,>50K
38.0,Private,2HS,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,US,<=50K
20.0,Private,3C,NotMarried,Exec-managerial,Own-child,White,Female,0.0,0.0,10.0,US,<=50K
71.0,,3C,Married,,Husband,White,Male,0.0,0.0,3.0,US,<=50K
35.0,Private,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
62.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
34.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,Amer,<=50K
56.0,Self-emp,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,90.0,US,<=50K
30.0,Gov,5MA,Married,Prof-specialty,Husband,Other,Male,0.0,0.0,20.0,Asia,<=50K
17.0,Private,1M,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
18.0,Self-emp,1M,NotMarried,Other-service,Own-child,White,Female,594.0,0.0,4.0,US,<=50K
35.0,Private,1M,Married,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,US,<=50K
21.0,Private,2HS,NotMarried,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,1.0,US,<=50K
46.0,Self-emp,2HS,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,50.0,US,<=50K
33.0,Self-emp,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,60.0,US,<=50K
27.0,Private,3C,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
36.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
42.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,50.0,US,<=50K
25.0,Private,4BA,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
47.0,Gov,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,>50K
44.0,Gov,5MA,Married,Prof-specialty,Husband,White,Male,15024.0,0.0,75.0,US,>50K
51.0,Gov,2HS,Married,Transport-moving,Husband,White,Male,7688.0,0.0,40.0,US,>50K
53.0,Private,2HS,Married,Prof-specialty,Husband,White,Male,0.0,0.0,42.0,US,>50K
47.0,Private,2HS,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,1M,NotMarried,Handlers-cleaners,Own-child,Black,Male,0.0,0.0,40.0,US,<=50K
32.0,Private,3C,Separated,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,70.0,US,<=50K
28.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,50.0,US,<=50K
58.0,,1M,Married,,Husband,White,Male,0.0,0.0,40.0,US,<=50K
52.0,Private,2HS,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
35.0,Private,5MA,Separated,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,US,>50K
30.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
33.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,6849.0,0.0,50.0,US,<=50K
56.0,Gov,4BA,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,38.0,,<=50K
21.0,Private,3C,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
56.0,,3C,NotMarried,,Not-in-family,Black,Female,0.0,0.0,40.0,US,<=50K
56.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,1902.0,65.0,US,>50K
45.0,Private,4BA,Married,Craft-repair,Husband,White,Male,15024.0,0.0,40.0,US,>50K
20.0,Private,3C,NotMarried,Exec-managerial,Own-child,White,Female,0.0,0.0,20.0,US,<=50K
62.0,Gov,2HS,Married,Other-service,Husband,White,Male,0.0,0.0,40.0,US,>50K
24.0,Private,4BA,NotMarried,Sales,Not-in-family,White,Female,0.0,0.0,30.0,US,<=50K
52.0,Gov,4BA,Separated,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,US,<=50K
23.0,Private,2HS,Married,Sales,Husband,White,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,5MA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,US,>50K
40.0,Private,3C,NotMarried,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
30.0,Private,3C,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
41.0,Private,1M,Married,Transport-moving,Husband,White,Male,0.0,0.0,35.0,US,<=50K
59.0,Private,2HS,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,>50K
27.0,Private,5MA,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,37.0,US,<=50K
19.0,,3C,NotMarried,,Own-child,White,Male,0.0,0.0,23.0,US,<=50K
41.0,Private,3C,NotMarried,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,US,<=50K
27.0,Private,4BA,NotMarried,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,35.0,US,<=50K
50.0,Private,2HS,Widowed,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
29.0,Private,1M,NotMarried,Other-service,Own-child,White,Female,0.0,0.0,40.0,Amer,<=50K
38.0,Private,4BA,Married,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,US,>50K
30.0,Private,2HS,NotMarried,Machine-op-inspct,Own-child,White,Male,0.0,0.0,60.0,US,<=50K
48.0,Private,4BA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,US,<=50K
39.0,Gov,3C,Married,Craft-repair,Husband,Black,Male,7298.0,0.0,40.0,US,>50K
40.0,Private,3C,Married,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Gov,1M,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
59.0,Self-emp,5MA,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
31.0,,2HS,Divorced,,Unmarried,Black,Female,0.0,0.0,20.0,US,<=50K
34.0,Private,2HS,Married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,US,>50K
47.0,Self-emp,5MA,NotMarried,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,US,>50K
64.0,Self-emp,1M,Married,Sales,Husband,White,Male,0.0,0.0,20.0,US,<=50K
29.0,Private,1M,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Amer,<=50K
38.0,Gov,2HS,NotMarried,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
42.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,1887.0,40.0,US,>50K
49.0,Private,4BA,Married,Sales,Husband,White,Male,0.0,0.0,60.0,US,>50K
53.0,Private,3C,Married,Tech-support,Husband,White,Male,0.0,0.0,40.0,US,<=50K
35.0,Private,3C,Married,Adm-clerical,Husband,White,Male,0.0,0.0,50.0,US,>50K
70.0,,4BA,Married,,Husband,Other,Male,0.0,0.0,40.0,Asia,<=50K
38.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
36.0,Private,4BA,Divorced,Sales,Other-relative,Other,Female,0.0,0.0,40.0,Asia,<=50K
34.0,Self-emp,4BA,Married,Sales,Husband,Other,Male,0.0,0.0,55.0,Asia,<=50K
24.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Male,0.0,0.0,10.0,EU,<=50K
23.0,Private,3C,NotMarried,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,US,<=50K
21.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,35.0,US,<=50K
47.0,Private,3C,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,US,<=50K
59.0,Private,1M,NotMarried,Farming-fishing,Unmarried,White,Male,4865.0,0.0,40.0,US,<=50K
33.0,Gov,3C,Divorced,Exec-managerial,Unmarried,White,Male,0.0,0.0,50.0,US,>50K
63.0,Self-emp,3C,Married,Machine-op-inspct,Husband,White,Male,0.0,0.0,35.0,US,>50K
18.0,Gov,2HS,NotMarried,Other-service,Own-child,White,Male,0.0,0.0,60.0,US,<=50K
32.0,Private,4BA,NotMarried,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50.0,US,<=50K
33.0,Private,4BA,Married,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,,<=50K
19.0,Private,2HS,NotMarried,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,40.0,US,<=50K
27.0,Gov,2HS,NotMarried,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,US,<=50K
40.0,Private,3C,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,US,>50K
38.0,Self-emp,3C,Married,Transport-moving,Husband,White,Male,0.0,0.0,40.0,US,<=50K
20.0,Private,2HS,NotMarried,Farming-fishing,Own-child,White,Male,0.0,0.0,47.0,US,<=50K
35.0,Self-emp,2HS,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,70.0,US,<=50K
22.0,Private,3C,NotMarried,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,US,<=50K
40.0,Private,5MA,Married,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,US,>50K
34.0,Private,3C,Married,Tech-support,Husband,White,Male,3103.0,0.0,40.0,US,>50K
23.0,Private,1M,NotMarried,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
26.0,Private,4BA,NotMarried,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,US,<=50K
53.0,Self-emp,3C,Married,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,US,<=50K
34.0,Private,3C,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,>50K
39.0,Private,2HS,Married,Craft-repair,Husband,White,Male,0.0,0.0,40.0,US,<=50K
